RowID,OrderID,OrderDate,OrderMonthYear,Quantity,Quote,DiscountPct,Rate,SaleAmount,CustomerName,CompanyName,Sector,Industry,City,ZipCode,State,Region,ProjectCompleteDate,DaystoComplete,ProductKey,ProductCategory,ProductSubCategory,Consultant,Manager,HourlyWage,RowCount,WageMargin
7203,51392,2009-11-12,2009-11-01,10,1500,0.09,150,1365.00,Jamie Hansen,"Cisco Systems, Inc.",Technology,Computer Communications Equipment,Deland,32720,Florida,South,2009-11-13,1,Consulting - Business Model,Consulting,Big Data,Jacob Manziel,Frank Mitchell,57,1,0.62
7204,51395,2010-06-09,2010-06-01,26,5200,0.03,200,5044.00,Lena Luxemburg,"Discovery Communications, Inc.",Consumer Services,Television Services,Plainview,79072,Texas,Central,2010-06-14,5,Development - Scala,Development,Market Research,Ava Wilson,Josh Martinez,67,1,0.67
7205,51395,2010-06-09,2010-06-01,10,1100,0.1,110,990.00,Lena Luxemburg,"Discovery Communications, Inc.",Consumer Services,Television Services,Plainview,79072,Texas,Central,2010-06-13,4,Development - Python,Development,Business Model,Jacob Manziel,Josh Martinez,57,1,0.48
7206,51424,2012-01-09,2012-01-01,48,6720,0.1,140,6048.00,Tony Lucas,Celgene Corporation,Health Care,Major Pharmaceuticals,Olympia,98502,Washington,West,2012-01-10,1,Development - Database,Development,Big Data,Mason Gibson,Bob Turner,71,1,0.49
7207,51424,2012-01-09,2012-01-01,5,1000,0.05,200,950.00,Tony Lucas,Celgene Corporation,Health Care,Major Pharmaceuticals,Olympia,98502,Washington,West,2012-01-11,2,Development - Big Data,Development,Strategy,Isabella Douglas,Bob Turner,75,1,0.63
7208,51426,2010-12-01,2010-12-01,41,6150,0.01,150,6088.50,Saphhira Gannaway,DIRECTV,Consumer Services,Telecommunications Equipment,Charleston,29418,South Carolina,South,2010-12-02,1,Consulting - Business Model,Consulting,Python,Emily Taylor,Frank Mitchell,62,1,0.59
7209,51461,2011-02-10,2011-02-01,43,5375,0.07,125,4998.75,Greg Maxwell,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,Indianapolis,46203,Indiana,Central,2011-02-12,2,Training - SQL,Training,Python,Alexander Edison,Josh Martinez,70,1,0.44
7210,51462,2011-06-22,2011-06-01,15,1800,0.08,120,1656.00,Philisse Shonely,PACCAR Inc.,Capital Goods,Auto Manufacturing,Jackson,49201,Michigan,Central,2011-06-24,2,Development - Business Logic,Development,Python,Mia Moore,Josh Martinez,51,1,0.58
7211,51463,2011-12-17,2011-12-01,4,440,0.01,110,435.60,Liz Vernon,Google Inc.,Technology,"Computer Software: Programming, Data Processing",Ithaca,14853,New York,East,2011-12-26,9,Development - Python,Development,.Net,Liam Franklin,Allen Young,52,1,0.53
7212,51463,2011-12-17,2011-12-01,7,1050,0.01,150,1039.50,Liz Vernon,Google Inc.,Technology,"Computer Software: Programming, Data Processing",Ithaca,14853,New York,East,2011-12-17,0,Consulting - Market Research,Consulting,Big Data,Emily Taylor,Allen Young,62,1,0.59
7213,51488,2010-05-02,2010-05-01,31,5270,0.03,170,5111.90,Liz Smith,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,Newport News,23602,Virginia,South,2010-05-03,1,Development - .Net,Development,Business Logic,Madison Hill,Frank Mitchell,58,1,0.66
7214,51489,2012-03-03,2012-03-01,42,5250,0.04,125,5040.00,Berenike Smith,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Oakland,94601,California,West,2012-03-05,2,Training - SQL,Training,Python,Ethan Bird,Bob Turner,60,1,0.52
7215,51489,2012-03-03,2012-03-01,5,550,0,110,550.00,Berenike Smith,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Oakland,94601,California,West,2012-03-05,2,Development - Python,Development,Business Logic,Isabella Douglas,Bob Turner,75,1,0.32
7216,51489,2012-03-03,2012-03-01,22,3080,0.09,140,2802.80,Berenike Smith,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Oakland,94601,California,West,2012-03-03,0,Development - Database,Development,Python,Mia Moore,Bob Turner,51,1,0.64
7217,51493,2011-07-06,2011-07-01,31,3410,0.01,110,3375.90,Helen Glantz,"Applied Materials, Inc.",Technology,Semiconductors,Pacifica,94044,California,West,2011-07-08,2,Development - Python,Development,Javascript,Noah Smith,Bob Turner,59,1,0.46
7218,51494,2011-08-03,2011-08-01,42,6300,0.06,150,5922.00,Justin McVee,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing",Dearborn,48126,Michigan,Central,2011-08-05,2,Consulting - Strategy,Consulting,Business Logic,William Bufont,Josh Martinez,62,1,0.59
7219,51524,2010-03-14,2010-03-01,16,3200,0.07,200,2976.00,Pauline Wardle,"Mattel, Inc.",Consumer Non-Durables,Recreational Products/Toys,Oklahoma City,73120,Oklahoma,Central,2010-03-15,1,Development - Big Data,Development,Development,Daniel Tusk,Josh Martinez,45,1,0.78
7220,51524,2010-03-14,2010-03-01,20,3000,0.06,150,2820.00,Pauline Wardle,"Mattel, Inc.",Consumer Non-Durables,Recreational Products/Toys,Oklahoma City,73120,Oklahoma,Central,2010-03-16,2,Consulting - Market Research,Consulting,Business Logic,Sophia Dixon,Josh Martinez,71,1,0.53
7221,51525,2011-11-07,2011-11-01,18,2700,0.04,150,2592.00,Patrick Webber,KLA-Tencor Corporation,Capital Goods,Electronic Components,Inkster,48141,Michigan,Central,2011-11-09,2,Consulting - Business Model,Consulting,Big Data,Noah Smith,Josh Martinez,59,1,0.61
7222,51525,2011-11-07,2011-11-01,46,9200,0.09,200,8372.00,Patrick Webber,KLA-Tencor Corporation,Capital Goods,Electronic Components,Inkster,48141,Michigan,Central,2011-11-09,2,Development - Big Data,Development,Java,William Bufont,Josh Martinez,62,1,0.69
7223,51553,2011-11-27,2011-11-01,3,450,0,150,450.00,Adrian Klamczynski,"Akamai Technologies, Inc.",Miscellaneous,Business Services,Gresham,97030,Oregon,West,2011-11-28,1,Consulting - Strategy,Consulting,Development,Jayden Hamilton,Bob Turner,71,1,0.53
7224,51553,2011-11-27,2011-11-01,34,3740,0.02,110,3665.20,Adrian Klamczynski,"Akamai Technologies, Inc.",Miscellaneous,Business Services,Hillsboro,97123,Oregon,West,2011-11-29,2,Development - Python,Development,Big Data,Emily Taylor,Bob Turner,62,1,0.44
7225,51553,2011-11-27,2011-11-01,12,1320,0.03,110,1280.40,Adrian Klamczynski,"Akamai Technologies, Inc.",Miscellaneous,Business Services,Hillsboro,97123,Oregon,West,2011-11-29,2,Development - Python,Development,SQL,Madison Hill,Bob Turner,58,1,0.47
7226,51553,2011-11-27,2011-11-01,13,1430,0.1,110,1287.00,Adrian Klamczynski,"Akamai Technologies, Inc.",Miscellaneous,Business Services,Keizer,97303,Oregon,West,2011-11-30,3,Development - Python,Development,Business Model,William Bufont,Bob Turner,62,1,0.44
7227,51554,2009-03-26,2009-03-01,7,1190,0.05,170,1130.50,Liz Greer,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,Indian Trail,28079,North Carolina,South,2009-03-28,2,Development - .Net,Development,Python,Olivia Sullivan,Frank Mitchell,53,1,0.69
7228,51554,2009-03-26,2009-03-01,29,5800,0.09,200,5278.00,Liz Greer,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,Indian Trail,28079,North Carolina,South,2009-03-27,1,Development - Big Data,Development,Python,William Bufont,Frank Mitchell,62,1,0.69
7229,51556,2012-10-27,2012-10-01,10,1200,0.01,120,1188.00,Frank Rider,Monster Beverage Corporation,Consumer Non-Durables,Beverages (Production/Distribution),Concord,3301,New Hampshire,East,2012-10-29,2,Development - Business Logic,Development,Strategy,Olivia Sullivan,Allen Young,53,1,0.56
7230,51557,2011-10-31,2011-10-01,36,3960,0.04,110,3801.60,Craig Bolton,"Netflix, Inc.",Consumer Services,Consumer Electronics/Video Chains,Roy,84067,Utah,West,2011-11-02,2,Development - Python,Development,Business Logic,Daniel Tusk,Bob Turner,45,1,0.59
7231,51557,2011-10-31,2011-10-01,14,1680,0.08,120,1545.60,Craig Bolton,"Netflix, Inc.",Consumer Services,Consumer Electronics/Video Chains,Roy,84067,Utah,West,2011-10-31,0,Development - Business Logic,Development,Scala,Sophia Dixon,Bob Turner,71,1,0.41
7232,51558,2010-03-29,2010-03-01,34,3740,0,110,3740.00,Greg Maxwell,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,Indianapolis,46203,Indiana,Central,2010-03-29,0,Development - Python,Development,Big Data,Madison Hill,Josh Martinez,58,1,0.47
7233,51558,2010-03-29,2010-03-01,47,5875,0.04,125,5640.00,Greg Maxwell,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,Indianapolis,46203,Indiana,Central,2010-03-29,0,Training - Javascript,Training,PHP,Olivia Sullivan,Josh Martinez,53,1,0.58
7234,51559,2012-03-04,2012-03-01,34,4080,0.09,120,3712.80,David O'Rourke,"Wynn Resorts, Limited",Consumer Services,Hotels/Resorts,Sulphur Springs,75482,Texas,Central,2012-03-13,9,Development - Business Logic,Development,Database,Isabella Douglas,Josh Martinez,75,1,0.38
7235,51584,2010-10-17,2010-10-01,48,6000,0.01,125,5940.00,Rob Cano,Yahoo! Inc.,Technology,EDP Services,Sioux City,51106,Iowa,Central,2010-10-18,1,Training - Development,Training,Python,Mia Moore,Josh Martinez,51,1,0.59
7236,51619,2009-09-02,2009-09-01,46,5520,0.03,120,5354.40,Stephanie Bremer,"Micron Technology, Inc.",Technology,Semiconductors,Akron,44312,Ohio,East,2009-09-03,1,Development - Business Logic,Development,Scala,Liam Franklin,Allen Young,52,1,0.57
7237,51619,2009-09-02,2009-09-01,6,1200,0.09,200,1092.00,Stephanie Bremer,"Micron Technology, Inc.",Technology,Semiconductors,Akron,44312,Ohio,East,2009-09-03,1,Development - Big Data,Development,Java,Jacob Manziel,Allen Young,57,1,0.72
7238,51619,2009-09-02,2009-09-01,2,320,0.07,160,297.60,Stephanie Bremer,"Micron Technology, Inc.",Technology,Semiconductors,Austintown,44515,Ohio,East,2009-09-04,2,Development - Java,Development,Business Model,Emma Watson,Allen Young,67,1,0.58
7239,51619,2009-09-02,2009-09-01,31,3875,0.06,125,3642.50,Stephanie Bremer,"Micron Technology, Inc.",Technology,Semiconductors,Austintown,44515,Ohio,East,2009-09-03,1,Training - Development,Training,.Net,Liam Franklin,Allen Young,52,1,0.58
7240,51620,2012-03-08,2012-03-01,12,2400,0.03,200,2328.00,Ben Lock,The Priceline Group Inc.,Miscellaneous,Business Services,Manchester,3101,New Hampshire,East,2012-03-09,1,Development - Big Data,Development,Scala,Jacob Manziel,Allen Young,57,1,0.72
7241,51623,2009-01-13,2009-01-01,17,2125,0.06,125,1997.50,Michelle Ryan,Apple Inc.,Technology,Computer Manufacturing,College Park,20740,Maryland,East,2009-01-13,0,Training - SQL,Training,Python,Ava Wilson,Allen Young,67,1,0.46
7242,51648,2012-01-01,2012-01-01,45,6750,0.03,150,6547.50,Roy Peterman,Broadcom Corporation,Technology,Semiconductors,Hays,67601,Kansas,Central,2012-01-08,7,Consulting - Business Model,Consulting,Java,Jacob Manziel,Josh Martinez,57,1,0.62
7243,51648,2012-01-01,2012-01-01,50,5500,0.08,110,5060.00,Roy Peterman,Broadcom Corporation,Technology,Semiconductors,Hays,67601,Kansas,Central,2012-01-06,5,Development - Python,Development,Python,Ethan Bird,Josh Martinez,60,1,0.45
7244,51650,2011-06-01,2011-06-01,25,2750,0.08,110,2530.00,Rachel Prost,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Pensacola,32503,Florida,South,2011-06-03,2,Development - Python,Development,Javascript,Ethan Bird,Frank Mitchell,60,1,0.45
7245,51650,2011-06-01,2011-06-01,43,6450,0.08,150,5934.00,Rachel Prost,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Pine Hills,32808,Florida,South,2011-06-03,2,Consulting - Strategy,Consulting,Javascript,Olivia Sullivan,Frank Mitchell,53,1,0.65
7246,51650,2011-06-01,2011-06-01,19,2280,0.1,120,2052.00,Rachel Prost,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Pine Hills,32808,Florida,South,2011-06-03,2,Development - Business Logic,Development,Big Data,Daniel Tusk,Frank Mitchell,45,1,0.63
7247,51652,2011-04-09,2011-04-01,37,7400,0.03,200,7178.00,Rachel Prost,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Pine Hills,32808,Florida,South,2011-04-11,2,Development - Scala,Development,Java,Jacob Manziel,Frank Mitchell,57,1,0.72
7248,51652,2011-04-09,2011-04-01,38,7600,0.07,200,7068.00,Rachel Prost,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Pine Hills,32808,Florida,South,2011-04-10,1,Development - Big Data,Development,Java,Michael Alister,Frank Mitchell,68,1,0.66
7249,51687,2011-09-11,2011-09-01,42,4620,0.01,110,4573.80,Craig Braden,NVIDIA Corporation,Technology,Semiconductors,Oak Ridge,37830,Tennessee,South,2011-09-13,2,Development - PHP,Development,Market Research,Michael Alister,Frank Mitchell,68,1,0.38
7250,51713,2011-03-19,2011-03-01,35,4900,0.02,140,4802.00,Bill Kiefer,"Stericycle, Inc.",Basic Industries,Environmental Services,Delaware,43015,Ohio,East,2011-03-20,1,Development - Database,Development,Python,Jayden Hamilton,Allen Young,71,1,0.49
7251,51714,2009-09-05,2009-09-01,33,3630,0.03,110,3521.10,Lauren Bern,Cognizant Technology Solutions Corporation,Technology,EDP Services,Durango,81301,Colorado,West,2009-09-06,1,Development - Python,Development,Big Data,William Bufont,Bob Turner,62,1,0.44
7252,51747,2012-07-05,2012-07-01,3,600,0.02,200,588.00,Harold Chung,Adobe Systems Incorporated,Technology,Computer Software: Prepackaged Software,Columbus,68601,Nebraska,Central,2012-07-06,1,Development - Scala,Development,Development,Noah Smith,Josh Martinez,59,1,0.71
7253,51777,2011-02-19,2011-02-01,4,640,0.08,160,588.80,Mike Paige,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Eden Prairie,55343,Minnesota,Central,2011-02-20,1,Development - Java,Development,Market Research,Mia Moore,Josh Martinez,51,1,0.68
7254,51777,2011-02-19,2011-02-01,13,1950,0.06,150,1833.00,Mike Paige,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Eden Prairie,55343,Minnesota,Central,2011-02-21,2,Consulting - Business Model,Consulting,Market Research,Emily Taylor,Josh Martinez,62,1,0.59
7255,51780,2010-07-24,2010-07-01,26,4420,0.04,170,4243.20,Rob Weirich,"Wynn Resorts, Limited",Consumer Services,Hotels/Resorts,Metairie,70003,Louisiana,South,2010-07-26,2,Development - .Net,Development,Python,Emily Taylor,Frank Mitchell,62,1,0.64
7256,51780,2010-07-24,2010-07-01,11,2200,0.09,200,2002.00,Rob Weirich,"Wynn Resorts, Limited",Consumer Services,Hotels/Resorts,Metairie,70003,Louisiana,South,2010-07-31,7,Development - Scala,Development,Market Research,Daniel Tusk,Frank Mitchell,45,1,0.78
7257,51780,2010-07-24,2010-07-01,44,4840,0.05,110,4598.00,Rob Weirich,"Wynn Resorts, Limited",Consumer Services,Hotels/Resorts,Metairie,70003,Louisiana,South,2010-07-24,0,Development - Python,Development,SQL,Noah Smith,Frank Mitchell,59,1,0.46
7258,51780,2010-07-24,2010-07-01,42,6720,0.01,160,6652.80,Rob Weirich,"Wynn Resorts, Limited",Consumer Services,Hotels/Resorts,Oakville,63129,MO,Central,2010-07-31,7,Development - Java,Development,Python,Emily Taylor,Josh Martinez,62,1,0.61
7259,51783,2011-11-11,2011-11-01,13,1430,0.05,110,1358.50,Brian Beltran,"Automatic Data Processing, Inc.",Technology,EDP Services,Colchester,5439,Vermont,East,2011-11-13,2,Development - Python,Development,Business Model,Ethan Bird,Allen Young,60,1,0.45
7260,51783,2011-11-11,2011-11-01,10,1250,0.01,125,1237.50,Brian Beltran,"Automatic Data Processing, Inc.",Technology,EDP Services,Gorham,4038,Maine,East,2011-11-13,2,Training - Javascript,Training,.Net,Daniel Tusk,Allen Young,45,1,0.64
7261,51783,2011-11-11,2011-11-01,47,5875,0,125,5875.00,Brian Beltran,"Automatic Data Processing, Inc.",Technology,EDP Services,Toms River,8753,New Jersey,East,2011-11-13,2,Training - Javascript,Training,Market Research,Michael Alister,Allen Young,68,1,0.46
7262,51813,2012-12-21,2012-12-01,13,2600,0.07,200,2418.00,Lena Luxemburg,"Discovery Communications, Inc.",Consumer Services,Television Services,Plainview,79072,Texas,Central,2012-12-23,2,Development - Big Data,Development,Business Model,Elizabeth Carter,Josh Martinez,52,1,0.74
7263,51814,2010-09-24,2010-09-01,13,2080,0.04,160,1996.80,Michael Bergman,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,Cottage Grove,55016,Minnesota,Central,2010-09-26,2,Development - Java,Development,Python,Mia Moore,Josh Martinez,51,1,0.68
7264,51815,2009-05-26,2009-05-01,37,5920,0.01,160,5860.80,Anthony Haberlin,Intuit Inc.,Technology,Computer Software: Prepackaged Software,Grand Junction,81503,Colorado,West,2009-06-02,7,Development - Java,Development,Java,Michael Alister,Bob Turner,68,1,0.58
7265,51815,2009-05-26,2009-05-01,21,3150,0.02,150,3087.00,Anthony Haberlin,Intuit Inc.,Technology,Computer Software: Prepackaged Software,Grand Junction,81503,Colorado,West,2009-05-26,0,Consulting - Market Research,Consulting,Scala,Mia Moore,Bob Turner,51,1,0.66
7266,51842,2011-11-28,2011-11-01,1,110,0.02,110,107.80,Tamara Tyler,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing",Rexburg,83440,Idaho,West,2011-12-03,5,Development - Python,Development,Market Research,Alexander Edison,Bob Turner,70,1,0.36
7267,51842,2011-11-28,2011-11-01,4,800,0.07,200,744.00,Tamara Tyler,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing",Rexburg,83440,Idaho,West,2011-12-02,4,Development - Big Data,Development,Python,Jacob Manziel,Bob Turner,57,1,0.72
7268,51872,2012-04-23,2012-04-01,10,1250,0.09,125,1137.50,Shui Morse,Liberty Media Corporation,Consumer Services,Broadcasting,Kennewick,99336,Washington,West,2012-04-24,1,Training - Development,Training,Market Research,Olivia Sullivan,Bob Turner,53,1,0.58
7269,51872,2012-04-23,2012-04-01,11,1650,0,150,1650.00,Shui Morse,Liberty Media Corporation,Consumer Services,Broadcasting,Kennewick,99336,Washington,West,2012-04-25,2,Consulting - Market Research,Consulting,Strategy,Sophia Dixon,Bob Turner,71,1,0.53
7270,51872,2012-04-23,2012-04-01,37,5550,0.06,150,5217.00,Shui Morse,Liberty Media Corporation,Consumer Services,Broadcasting,Kent,98031,Washington,West,2012-04-26,3,Consulting - Market Research,Consulting,Big Data,Alexander Edison,Bob Turner,70,1,0.53
7271,51873,2009-05-06,2009-05-01,29,3190,0.04,110,3062.40,Muhammed Kamberova,Celgene Corporation,Health Care,Major Pharmaceuticals,Richmond,23223,Virginia,South,2009-05-06,0,Development - Python,Development,Javascript,Abigail Young,Frank Mitchell,50,1,0.55
7272,51876,2012-03-06,2012-03-01,2,300,0.1,150,270.00,Victor Hane,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,Saint Cloud,34769,Florida,South,2012-03-07,1,Consulting - Market Research,Consulting,.Net,Daniel Tusk,Frank Mitchell,45,1,0.70
7273,51879,2010-08-24,2010-08-01,26,3250,0.03,125,3152.50,Monica Brumfield,Biogen Idec Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Coralville,52241,Iowa,Central,2010-08-26,2,Training - SQL,Training,Java,William Bufont,Josh Martinez,62,1,0.50
7274,51879,2010-08-24,2010-08-01,46,5060,0.01,110,5009.40,Monica Brumfield,Biogen Idec Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Coralville,52241,Iowa,Central,2010-08-25,1,Development - Python,Development,Market Research,Olivia Sullivan,Josh Martinez,53,1,0.52
7275,51906,2011-09-01,2011-09-01,24,3600,0.04,150,3456.00,Art Coram,Liberty Global plc,Consumer Services,Television Services,Lakewood,80232,Colorado,West,2011-09-02,1,Consulting - Business Model,Consulting,Javascript,Emma Watson,Bob Turner,67,1,0.55
